2/10/2023 3:16:32 PM,0,0,0.5,0,0,58.83874,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2/10/2023 3:16:32 PM,0,6.519258E-09,0.7,4.656613E-10,58.83874,58.83874,3,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125
2/10/2023 3:16:32 PM,0,1.862645E-09,0.99984,-9.313226E-10,58.83874,58.83874,3,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125
2/10/2023 3:16:32 PM,0,5.587935E-09,0.9999936,-3.72529E-09,58.83874,58.83874,3,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125
2/10/2023 3:16:32 PM,0,8.381903E-09,0.9999998,-5.122274E-09,58.83874,58.83874,3,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125
2/10/2023 3:16:32 PM,0,8.381903E-09,1,-3.72529E-09,58.83874,58.83874,3,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125
2/10/2023 3:16:32 PM,0,9.313226E-09,1,-3.72529E-09,58.83874,58.83874,3,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125
2/10/2023 3:16:32 PM,0,9.313226E-09,1,-3.72529E-09,58.83874,58.83874,3,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125
2/10/2023 3:16:32 PM,0,9.313226E-09,1,-3.259629E-09,58.83874,58.83874,3,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125
2/10/2023 3:16:32 PM,0,8.381903E-09,1,-3.72529E-09,58.83874,58.83874,3,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125
2/10/2023 3:16:32 PM,0,7.450581E-09,1,-3.259629E-09,58.83874,58.83874,3,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125
2/10/2023 3:16:32 PM,0,7.450581E-09,1,-3.259629E-09,58.83874,58.83874,3,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125
2/10/2023 3:16:32 PM,0,6.519258E-09,1,-3.259629E-09,58.83874,58.83874,3,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125
2/10/2023 3:16:32 PM,0,7.450581E-09,1,-3.259629E-09,58.83874,58.83874,3,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125
2/10/2023 3:16:32 PM,0,9.313226E-09,1,-5.122274E-09,58.83874,58.83874,3,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125
2/10/2023 3:16:32 PM,0,9.313226E-09,1,-5.122274E-09,58.83874,58.83874,3,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125
2/10/2023 3:16:32 PM,0,1.024455E-08,1,-6.519258E-09,58.83874,58.83874,3,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125
2/10/2023 3:16:32 PM,0,1.024455E-08,1,-6.519258E-09,58.83874,58.83874,3,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125
2/10/2023 3:16:32 PM,0,1.024455E-08,1,-6.519258E-09,58.83874,58.83874,3,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125
2/10/2023 3:16:32 PM,0,1.024455E-08,1,-6.519258E-09,58.83874,58.83874,3,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125
2/10/2023 3:16:32 PM,0,1.024455E-08,1,-6.519258E-09,58.83874,58.83874,3,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125
2/10/2023 3:16:32 PM,0,1.024455E-08,1,-6.519258E-09,58.83874,58.83874,3,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125
2/10/2023 3:16:32 PM,0,1.024455E-08,1,-6.519258E-09,58.83874,58.83874,3,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125
2/10/2023 3:16:32 PM,0,1.024455E-08,1,-6.519258E-09,58.83874,58.83874,3,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125
2/10/2023 3:16:32 PM,0,1.024455E-08,1,-6.519258E-09,58.83874,58.83874,3,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125
2/10/2023 3:16:32 PM,0,1.024455E-08,1,-6.519258E-09,58.83874,58.83874,3,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125
2/10/2023 3:16:32 PM,0,1.024455E-08,1,-6.519258E-09,58.83874,58.83874,3,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125
2/10/2023 3:16:32 PM,0,1.024455E-08,1,-6.519258E-09,58.83874,58.83874,3,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125
2/10/2023 3:16:32 PM,0,1.024455E-08,1,-6.519258E-09,58.83874,58.83874,3,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125
2/10/2023 3:16:32 PM,0,1.024455E-08,1,-6.519258E-09,58.83874,58.83874,3,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125
2/10/2023 3:16:32 PM,0,1.024455E-08,1,-6.519258E-09,58.83874,58.83874,3,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125
2/10/2023 3:16:32 PM,0,1.024455E-08,1,-6.519258E-09,58.83874,58.83874,3,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125
2/10/2023 3:16:32 PM,0,1.024455E-08,1,-6.519258E-09,58.83874,58.83874,3,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125
2/10/2023 3:16:32 PM,0,1.024455E-08,1,-6.519258E-09,58.83874,58.83874,3,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125
