0,0,0.2916667,-8,0,3
0,0.001093578,0.2916667,-7.996993,0.4636081,3
0,0.01202936,0.2916667,-7.966919,0.9789228,3
0,0.03392865,0.2916667,-7.906696,8.007812,3
0,0.04362384,0.2916667,-7.880034,10.21645,3
0,0.0481086,0.2916667,-7.867702,10.84123,3
0,0.05408926,0.2916667,-7.851255,11.09876,3
0,0.05973798,0.2916667,-7.835721,11.43259,3
0,0.065896,0.2916667,-7.818787,11.73338,3
0,0.09874067,0.2916667,-7.728464,12.04884,3
0,0.1070302,0.2916667,-7.705667,13.82404,3
0,0.1174173,0.2916667,-7.677103,14.14672,3
0,0.1305697,0.2916667,-7.640934,14.53467,3
0,0.1422281,0.2916667,-7.608873,15.00153,3
0,0.1535507,0.2916667,-7.577736,15.38533,3
0,0.1641864,0.2916667,-7.548488,15.73582,3
0,0.1742131,0.2916667,-7.520915,16.04627,3
0,0.1858016,0.2916667,-7.489047,16.32369,3
0,0.1983382,0.2916667,-7.454571,16.6301,3
0,0.241082,0.2916667,-7.337025,16.94432,3
0,0.2519979,0.2916667,-7.307006,17.9955,3
0,0.2661272,0.2916667,-7.268151,18.20033,3
0,0.2815779,0.2916667,-7.225661,18.45457,3
0,0.2938519,0.2916667,-7.191908,18.71781,3
0,0.3073866,0.2916667,-7.154687,18.91477,3
0,0.3206243,0.2916667,-7.118284,19.12193,3
0,0.3340811,0.2916667,-7.081277,19.31423,3
0,0.3492832,0.2916667,-7.039472,19.49999,3
0,0.3634278,0.2916667,-7.000574,19.6992,3
0,0.3794051,0.2916667,-6.956636,19.87395,3
0,0.4242098,0.2916667,-6.833424,20.06085,3
0,0.4378034,0.2916667,-6.796041,20.55346,3
0,0.4550051,0.2916667,-6.748737,20.67772,3
0,0.4798154,0.2916667,-6.680509,20.82692,3
0,0.4938304,0.2916667,-6.641967,21.02818,3
0,0.5089465,0.2916667,-6.600398,21.13126,3
0,0.5234855,0.2916667,-6.560416,21.23658,3
0,0.5396721,0.2916667,-6.515903,21.33211,3
0,0.5555308,0.2916667,-6.472291,21.43266,3
0,0.5712065,0.2916667,-6.429183,21.52517,3
0,0.6314214,0.2916667,-6.263592,21.61115,3
0,0.649921,0.2916667,-6.212718,21.92197,3
0,0.6698497,0.2916667,-6.157914,21.99581,3
0,0.6910444,0.2916667,-6.099628,22.06983,3
0,0.7105367,0.2916667,-6.046025,22.14266,3
0,0.7306189,0.2916667,-5.990799,22.20429,3
0,0.7509462,0.2916667,-5.934899,22.26313,3
0,0.8204755,0.2916667,-5.743693,22.3182,3
0,0.8400197,0.2916667,-5.689947,22.49212,3
0,0.8582518,0.2916667,-5.639809,22.52823,3
0,0.8748898,0.2916667,-5.594054,22.55943,3
0,0.894307,0.2916667,-5.540657,22.58596,3
0,0.9148998,0.2916667,-5.484027,22.61498,3
0,0.9463787,0.2916667,-5.39746,22.64351,3
0,1.013627,0.2916667,-5.212527,22.68371,3
0,1.034333,0.2916667,-5.155587,22.75945,3
0,1.061732,0.2916667,-5.080238,22.77686,3
0,1.084816,0.2916667,-5.016757,22.79813,3
0,1.105223,0.2916667,-4.960639,22.8142,3
0,1.125208,0.2916667,-4.905678,22.82719,3
0,1.147127,0.2916667,-4.845401,22.83893,3
0,1.197644,0.2916667,-4.706481,22.85082,3
0,1.218656,0.2916667,-4.648698,22.87597,3
0,1.241132,0.2916667,-4.58689,22.88443,3
0,1.261853,0.2916667,-4.529904,22.89278,3
0,1.282029,0.2916667,-4.47442,22.89983,3
0,1.30271,0.2916667,-4.417547,22.90613,3
0,1.324241,0.2916667,-4.358338,22.91211,3
0,1.347544,0.2916667,-4.294255,22.91785,3
0,1.400761,0.2916667,-4.147907,22.92357,3
0,1.42351,0.2916667,-4.085347,22.93548,3
0,1.445756,0.2916667,-4.02417,22.93955,3
0,1.467872,0.2916667,-3.963351,22.9432,3
0,1.490683,0.2916667,-3.900622,22.9465,3
0,1.515868,0.2916667,-3.831362,22.94963,3
0,1.538257,0.2916667,-3.769794,22.9528,3
0,1.597557,0.2916667,-3.606717,22.95535,3
0,1.626233,0.2916667,-3.527858,22.96156,3
0,1.650295,0.2916667,-3.461689,22.96388,3
0,1.675653,0.2916667,-3.391954,22.96562,3
0,1.699452,0.2916667,-3.326506,22.96729,3
0,1.723408,0.2916667,-3.260628,22.96871,3
0,1.778845,0.2916667,-3.108176,22.97003,3
0,1.802364,0.2916667,-3.0435,22.97276,3
0,1.827278,0.2916667,-2.974985,22.97365,3
0,1.85225,0.2916667,-2.906311,22.97369,3
0,1.879196,0.2916667,-2.832211,22.9737,3
0,1.904595,0.2916667,-2.762362,22.97377,3
0,1.962693,0.2916667,-2.602592,22.97371,3
0,1.987737,0.2916667,-2.533722,22.97499,3
0,2.014205,0.2916667,-2.460937,22.97575,3
0,2.042623,0.2916667,-2.382787,22.97579,3
0,2.075552,0.2916667,-2.292232,22.97585,3
0,2.10313,0.2916667,-2.216391,22.976,3
0,2.170909,0.2916667,-2.029998,22.97584,3
0,2.20097,0.2916667,-1.947333,22.97706,3
0,2.233614,0.2916667,-1.857561,22.97773,3
0,2.264277,0.2916667,-1.773238,22.9778,3
0,2.292247,0.2916667,-1.696321,22.97775,3
0,2.351616,0.2916667,-1.533055,22.97768,3
0,2.378362,0.2916667,-1.459503,22.97839,3
0,2.407602,0.2916667,-1.379092,22.97888,3
0,2.437739,0.2916667,-1.296217,22.97893,3
0,2.465125,0.2916667,-1.220906,22.97896,3
0,2.495996,0.2916667,-1.136009,22.97892,3
0,2.561732,0.2916667,-0.9552343,22.97899,3
0,2.58897,0.2916667,-0.8803315,22.97961,3
0,2.618614,0.2916667,-0.7988101,22.97995,3
0,2.646492,0.2916667,-0.7221442,22.97996,3
0,2.676107,0.2916667,-0.6407044,22.97992,3
0,2.738018,0.2916667,-0.4704505,22.97994,3
0,2.767945,0.2916667,-0.3881505,22.98036,3
0,2.802978,0.2916667,-0.2918093,22.97992,3
0,2.834746,0.2916667,-0.2044474,22.97998,3
0,2.864542,0.2916667,-0.1225072,22.97993,3
0,2.927048,0.2916667,0.04938345,22.97989,3
0,2.957774,0.2916667,0.1338803,22.98032,3
0,2.989136,0.2916667,0.2201245,22.97989,3
0,3.021518,0.2916667,0.3091741,22.97988,3
0,3.054344,0.2916667,0.3994454,22.97988,3
0,3.117064,0.2916667,0.5719268,22.97989,3
0,3.148915,0.2916667,0.6595157,22.98028,3
0,3.180262,0.2916667,0.7457197,22.97984,3
0,3.213199,0.2916667,0.8362966,22.97981,3
0,3.245507,0.2916667,0.9251429,22.97982,3
0,3.318267,0.2916667,1.125233,22.9798,3
0,3.359011,0.2916667,1.237279,22.98035,3
0,3.400753,0.2916667,1.352069,22.97988,3
0,3.441183,0.2916667,1.463253,22.97986,3
0,3.512713,0.2916667,1.65996,22.97983,3
0,3.544326,0.2916667,1.746896,22.98028,3
0,3.578311,0.2916667,1.840353,22.97969,3
0,3.614011,0.2916667,1.93853,22.97971,3
0,3.648938,0.2916667,2.03458,22.97972,3
0,3.714144,0.2916667,2.213896,22.9797,3
0,3.748126,0.2916667,2.307345,22.98013,3
1,0.03605116,0.2916667,-7.900859,22.97965,2
1,0.1319144,0.2916667,-7.567748,22.45083,2
1,0.14004,0.2916667,-7.402366,15.01055,2
1,0.139607,0.2916667,-7.377521,12.21857,2
1,0.1390769,0.2916667,-7.349503,11.88942,2
1,0.1384081,0.2916667,-7.314158,11.53009,2
1,0.1379081,0.2916667,-7.287737,11.09312,2
1,0.137228,0.2916667,-7.251795,10.7813,2
1,0.1366843,0.2916667,-7.223066,10.37155,2
1,0.1361033,0.2916667,-7.192364,10.05917,2
1,0.1354723,0.2916667,-7.159017,9.737659,2
1,0.1347678,0.2916667,-7.121785,9.402237,2
1,0.1340884,0.2916667,-7.085886,9.043807,2
1,0.1332383,0.2916667,-7.040964,8.714747,2
1,0.1308399,0.2916667,-6.914218,8.322002,2
1,0.1302495,0.2916667,-6.883018,7.277886,2
1,0.1295884,0.2916667,-6.848082,7.06275,2
1,0.1284098,0.2916667,-6.7858,6.831527,2
1,0.1277278,0.2916667,-6.749759,6.437835,2
1,0.1269667,0.2916667,-6.70954,6.228258,2
1,0.1262835,0.2916667,-6.673438,6.005224,2
1,0.1254964,0.2916667,-6.631844,5.815378,2
1,0.124764,0.2916667,-6.593141,5.606804,2
1,0.1240096,0.2916667,-6.553273,5.423104,2
1,0.1232605,0.2916667,-6.513688,5.243298,2
1,0.1207933,0.2916667,-6.383307,5.073922,2
1,0.1200819,0.2916667,-6.345711,4.544442,2
1,0.1193423,0.2916667,-6.306627,4.417364,2
1,0.1185812,0.2916667,-6.266408,4.291644,2
1,0.1177777,0.2916667,-6.223947,4.168772,2
1,0.1169382,0.2916667,-6.179586,4.045758,2
1,0.1161286,0.2916667,-6.136801,3.924258,2
